graph,source_TurbID,target_TurbID,source_node_index,target_node_index,weight,edge_length,delta_wspd_cosine,ma36_patv_correlation,fit_split
Micro,37,35,36,34,0.05957722291350365,11401.421283364887,0.5977629750521737,0.9310353992361713,train
Micro,37,36,36,35,0.14312797784805298,473.27957858885316,0.3848576988112681,0.9365468478712466,train
Micro,37,38,36,37,0.21081280708312988,476.2177466218643,0.679307616671976,0.9460033626174862,train
Micro,37,39,36,38,0.1383936107158661,951.4821003383607,0.4428191499079589,0.9153251284992451,train
Micro,37,58,36,57,0.13770972192287445,1002.8248425217226,0.5142866669537662,0.9197121043124887,train
Micro,38,14,37,13,0.13752812147140503,1006.0410559050429,0.5636078483632811,0.9412487744321987,train
Micro,38,15,37,14,0.059007931500673294,1008.4776410317555,0.6365000240285529,0.9706663094042883,train
Micro,38,36,37,35,0.1382809430360794,949.4970654566449,0.4820206403442811,0.9658623708870151,train
Micro,38,37,37,36,0.20594164729118347,476.2177466218643,0.679307616671976,0.9460033626174862,train
Micro,38,39,37,38,0.20403821766376495,475.2644016722986,0.6587070210190492,0.9553202944143718,train
Micro,38,40,37,39,0.13825425505638123,951.5537451290274,0.3495705004975126,0.95056501213035,train
Micro,38,60,37,59,0.05698150396347046,1006.3220343104938,0.6146415648217567,0.9543629179205574,train
Micro,38,61,37,60,0.059967391192913055,1234.2479345061304,0.6468493934044323,0.950504301485611,train
Micro,39,15,38,14,0.05392424389719963,1007.1741968699913,0.5208771408157659,0.9390074270421105,train
Micro,39,16,38,15,0.137552410364151,1003.8447970814724,0.4790778612036447,0.9225632606180498,train
Micro,39,37,38,36,0.138249471783638,951.4821003383607,0.4428191499079589,0.9153251284992451,train
Micro,39,38,38,37,0.21115881204605103,475.2644016722986,0.6587070210190492,0.9553202944143718,train
Micro,39,40,38,39,0.14295873045921326,476.2893495400145,0.4345898563554065,0.9339171234715573,train
Micro,39,41,38,40,0.13827382028102875,949.6058059347669,0.3833942466989942,0.9084961621768013,train
Micro,39,60,38,59,0.05710660666227341,1006.9971401260435,0.5516169074101049,0.9393694229918315,train
Micro,39,61,38,60,0.06302700191736221,1033.7504229448818,0.6088044492463272,0.9262019570632805,train
Micro,39,63,38,62,0.05774899572134018,1536.314685503254,0.5578219627868105,0.9324194220302319,train
Micro,40,18,39,17,0.06319700181484222,1209.130372096423,0.6730060729183981,0.9439412405631669,train
Micro,40,19,39,18,0.05671248957514763,1536.9278891436143,0.6039503846934108,0.9658769859304476,train
Micro,40,38,39,37,0.13825629651546478,951.5537451290274,0.3495705004975126,0.95056501213035,train
Micro,40,39,39,38,0.14296677708625793,476.2893495400145,0.4345898563554065,0.9339171234715573,train
Micro,40,41,39,40,0.208638995885849,474.1238670602528,0.699210908914943,0.9588920277017935,train
Micro,40,42,39,41,0.19827386736869812,950.5125104533457,0.6390031562230769,0.9661686643414017,train
Micro,40,62,39,61,0.1375257968902588,1006.3597939693882,0.32789290459796466,0.9243012746460678,train
Micro,40,65,39,64,0.05442878603935242,1906.701488651585,0.5796304320754874,0.9622782478100959,train
Micro,41,19,40,18,0.06209690123796463,1242.2789149761575,0.6843700591671287,0.9487818060324772,train
Micro,41,39,40,38,0.13818387687206268,949.6058059347669,0.3833942466989942,0.9084961621768013,train
Micro,41,40,40,39,0.2063237726688385,474.1238670602528,0.699210908914943,0.9588920277017935,train
Micro,41,42,40,41,0.20217588543891907,479.6364946561017,0.653905684152666,0.9577592262771769,train
Micro,41,43,40,42,0.1897771656513214,952.4571135289376,0.5690177360811641,0.9486634016896227,train
Micro,41,63,40,62,0.13794578611850739,967.8211269107542,0.47269267595746745,0.9235190104514571,train
Micro,41,65,40,64,0.06349661946296692,1489.3125032082494,0.6997963368297382,0.948311213095367,train
Micro,42,19,41,18,0.13753318786621094,1005.659629737727,0.514162889374874,0.9563344726336994,train
Micro,42,21,41,20,0.05734787881374359,1599.6558083139407,0.6195401480600617,0.952280313707568,train
Micro,42,40,41,39,0.19741712510585785,950.5125104533457,0.6390031562230769,0.9661686643414017,train
Micro,42,41,41,40,0.2034708708524704,479.6364946561017,0.653905684152666,0.9577592262771769,train
Micro,42,43,41,42,0.208688423037529,476.10761071806263,0.7100147197840032,0.9620696842136212,train
Micro,42,44,41,43,0.13829149305820465,948.6741998986028,0.5771721142569671,0.9075885339183758,train
Micro,42,65,41,64,0.05725107342004776,1176.3164500000041,0.6184943428712374,0.9609158587789365,train
Micro,43,21,42,20,0.06254859268665314,1320.4697397937027,0.6692086619484829,0.9640256366556558,train
Micro,43,41,42,40,0.1911548376083374,952.4571135289376,0.5690177360811641,0.9486634016896227,train
Micro,43,42,42,41,0.20904742181301117,476.10761071806263,0.7100147197840032,0.9620696842136212,train
Micro,43,44,42,43,0.208761066198349,475.8182225958592,0.7069301203013209,0.9164056400438455,train
Micro,43,45,42,44,0.1383827179670334,920.2095423653767,0.09447383701756495,0.909295966008718,train
Micro,43,65,42,64,0.1901053488254547,928.7449857143324,0.5545346855504779,0.9564057985992681,train
Micro,44,21,43,20,0.05889280140399933,1098.6649270801995,0.599267428169329,0.9097111885264046,train
Micro,44,42,43,41,0.19486086070537567,948.6741998986028,0.5771721142569671,0.9075885339183758,train
Micro,44,43,43,42,0.2122838795185089,475.8182225958592,0.7069301203013209,0.9164056400438455,train
Micro,44,45,43,44,0.14301013946533203,445.09940703138005,0.09224311666089151,0.8673188950249999,train
Micro,44,46,43,45,0.138144850730896,948.2592545994831,0.08109508340514693,0.8662358443960101,train
Micro,44,65,43,64,0.13789495825767517,967.4023164312122,0.5090261715267529,0.9091447960045156,train
Micro,44,67,43,66,0.052477698773145676,1213.4788015011768,0.5339901225692586,0.8920616724614548,train
Micro,44,68,43,67,0.06243480369448662,1543.3899725841202,0.6353092978773868,0.9203280506591257,train
Micro,45,23,44,22,0.06786640733480453,1225.8660672451176,0.6901663880851905,0.9685364950226558,train
Micro,45,24,44,23,0.06163230538368225,1576.9498927856719,0.6267688349024598,0.9541106164061618,train
Micro,45,25,44,24,0.052133508026599884,1455.6819501048678,0.5301709256192696,0.9627350020901979,train
Micro,45,43,44,42,0.13872046768665314,920.2095423653767,0.09447383701756495,0.909295966008718,train
Micro,45,44,44,43,0.14323493838310242,445.09940703138005,0.09224311666089151,0.8673188950249999,train
Micro,45,46,44,45,0.14284348487854004,503.5327890906634,0.43431547534106985,0.9715319155090993,train
Micro,45,47,44,46,0.20070171356201172,1010.4209625834818,0.6423954854197507,0.9558090357011919,train
Micro,45,66,44,65,0.13766828179359436,1000.5023182273891,0.10743553542217565,0.9002625277822413,train
Micro,45,69,44,68,0.055198851972818375,2774.9721003874693,0.5613438953639742,0.9633038781404797,train
Micro,46,22,45,21,0.059739597141742706,1121.983417977978,0.5202324581123948,0.9271203954876245,train
Micro,46,25,45,24,0.1958504468202591,955.834892992603,0.5018216877378799,0.9590697855808642,train
Micro,46,26,45,25,0.05820775032043457,1424.1176129772382,0.5068926404165952,0.9303112725701217,train
Micro,46,44,45,43,0.13832347095012665,948.2592545994831,0.08109508340514693,0.8662358443960101,train
Micro,46,45,45,44,0.14280369877815247,503.5327890906634,0.43431547534106985,0.9715319155090993,train
Micro,46,47,45,46,0.14277411997318268,507.68514577909826,0.46280258910090194,0.9541890108167775,train
Micro,46,48,45,47,0.06525305658578873,1353.669257804645,0.568245500257223,0.9658815294671474,train
Micro,46,49,45,48,0.05917419120669365,1482.5159809577901,0.5153087442580314,0.9536561948208685,train
Micro,46,67,45,66,0.13787372410297394,982.4259792322454,0.09104821535479612,0.8617673926858451,train
Micro,47,23,46,22,0.05600414052605629,1102.7836132814612,0.6095536751097337,0.9565447035634494,train
Micro,47,24,46,23,0.06445418298244476,1116.9097404571578,0.7015245938826443,0.9470392769131828,train
Micro,47,25,46,24,0.20536328852176666,475.56907575545495,0.6785828946229183,0.9552644811811998,train
Micro,47,26,46,25,0.13863639533519745,925.3473471493122,0.2712897682528396,0.9418113513047383,train
Micro,47,45,46,44,0.19653531908988953,1010.4209625834818,0.6423954854197507,0.9558090357011919,train
Micro,47,46,46,45,0.1427941471338272,507.68514577909826,0.46280258910090194,0.9541890108167775,train
Micro,47,48,46,47,0.05817380174994469,1102.913852542357,0.6331684377018183,0.959700625556632,train
Micro,47,68,46,67,0.13803881406784058,971.4754630365196,0.11237254910350958,0.8805255926418868,train
Micro,48,25,47,24,0.06210421770811081,1263.8541826668154,0.6881128600366757,0.9681938473121852,train
Micro,48,27,47,26,0.05493093654513359,1669.9709775951953,0.6086330721046376,0.9578239955245346,train
Micro,48,47,47,46,0.19383132457733154,1102.913852542357,0.6331684377018183,0.959700625556632,train
Micro,48,49,47,48,0.21157526969909668,542.9156941170094,0.7592657746364573,0.9678841026277062,train
Micro,48,50,47,49,0.19579200446605682,974.4774211141234,0.6348110206204559,0.9679472440678657,train
Micro,48,67,47,66,0.1385982185602188,966.9628282247335,0.11961789466754608,0.8871653135147345,train
Micro,48,68,47,67,0.14316806197166443,527.2086028631437,0.12055180476766249,0.901267844264202,train
Micro,49,25,48,24,0.052223093807697296,1005.8173153773778,0.5860455008819556,0.9544052413313294,train
Micro,49,26,48,25,0.13840320706367493,941.0915103822217,0.5774037322546829,0.94078538044653,train
Micro,49,27,48,26,0.060632120817899704,1156.1092249678868,0.6804112808191168,0.9517744361172821,train
Micro,49,48,48,47,0.21015921235084534,542.9156941170094,0.7592657746364573,0.9678841026277062,train
Micro,49,50,48,49,0.21061670780181885,476.450312220681,0.7590418047401756,0.9618834137473489,train
Micro,49,51,48,50,0.13827764987945557,950.807830214968,0.45936561662513375,0.9418679707923575,train
Micro,49,68,48,67,0.1378410905599594,983.9130819251884,0.12648160850852444,0.8962993561258602,train
Micro,49,72,48,71,0.05184691399335861,3456.77150909449,0.5818240656864818,0.9634984767327034,train
Micro,50,26,49,25,0.1379166692495346,983.2998810186676,0.45532882887050957,0.9380537898110332,train
Micro,50,27,49,26,0.19924688339233398,981.4938137874449,0.6754550122680111,0.9489931507245026,train
Micro,50,29,49,28,0.05431831255555153,1564.41376865742,0.5984657720241469,0.9588593051373143,train
Micro,50,48,49,47,0.19565142691135406,974.4774211141234,0.6348110206204559,0.9679472440678657,train
Micro,50,49,49,48,0.2119402289390564,476.450312220681,0.7590418047401756,0.9618834137473489,train
Micro,50,51,49,50,0.1430605798959732,474.5226713729066,0.5851004212293683,0.943424312327229,train
Micro,50,52,49,51,0.057865943759679794,2404.407825347105,0.6375527621450425,0.9316499957558658,train
Micro,51,26,50,25,0.1361667364835739,1210.7764462645862,0.19307296559499174,0.935468800297482,train
Micro,51,27,50,26,0.1392761468887329,1004.3185721549346,0.4939936258516444,0.9351389931109391,train
Micro,51,28,50,27,0.2075026035308838,966.4159822826441,0.6863700206513133,0.9348583298493714,train
Micro,51,30,50,29,0.0610797256231308,1540.9183985271793,0.6191420265554707,0.9451446846583655,train
Micro,51,49,50,48,0.13999737799167633,950.807830214968,0.45936561662513375,0.9418679707923575,train
Micro,51,50,50,49,0.20249047875404358,474.5226713729066,0.5851004212293683,0.943424312327229,train
Micro,51,74,50,73,0.057058706879615784,3547.63830923481,0.5783824667239901,0.9400189213355189,train
Micro,51,75,50,74,0.05642824247479439,3700.270840618088,0.5719917471536965,0.9448554096457329,train
Micro,52,29,51,28,0.0642043724656105,1519.5822379717042,0.6874605268802368,0.9313983871512441,train
Micro,52,30,51,29,0.1935928910970688,1123.2509938727856,0.5746252284220621,0.9210485413375225,train
Micro,52,31,51,30,0.13473737239837646,1423.7761372943305,0.528924378061833,0.931704907197432,train
Micro,52,50,51,49,0.05954330414533615,2404.407825347105,0.6375527621450425,0.9316499957558658,train
Micro,52,53,51,52,0.21373799443244934,488.8048476939155,0.7127308718555612,0.9072781379649567,train
Micro,52,54,51,53,0.1986446976661682,935.456895600383,0.5998447522706482,0.9146471445560748,train
Micro,52,55,51,54,0.13553935289382935,1380.9180265177235,0.5516620986674866,0.9268492171235514,train
Micro,53,31,52,30,0.13705332577228546,1153.3626698565542,0.5417909236976676,0.9322960598760084,train
Micro,53,32,52,31,0.05731179192662239,1498.8685641164095,0.6006890976141537,0.9343421261674443,train
Micro,53,52,52,51,0.2126418799161911,488.8048476939155,0.7127308718555612,0.9072781379649567,train
Micro,53,54,52,53,0.21215707063674927,449.5922701092691,0.7048932490265903,0.9473531828440138,train
Micro,53,55,52,54,0.19449952244758606,896.3303897138748,0.5642446869343585,0.9267870688981773,train
Micro,53,56,52,55,0.13273844122886658,1406.4826785187286,0.5036958286676214,0.910456118009856,train
Micro,53,76,52,75,0.053597986698150635,3317.2206784312543,0.5617644719614312,0.9178961634354825,train
Micro,54,31,53,30,0.13768266141414642,983.2860280103273,0.5698864886812727,0.942340686856733,train
Micro,54,32,53,31,0.06202153488993645,1207.8792863260858,0.6500297946046333,0.9457335413629806,train
Micro,54,52,53,51,0.195541113615036,935.456895600383,0.5998447522706482,0.9146471445560748,train
Micro,54,53,53,52,0.21023643016815186,449.5922701092691,0.7048932490265903,0.9473531828440138,train
Micro,54,55,53,54,0.20034894347190857,446.74872696946056,0.6010768542261912,0.9430653782351451,train
Micro,54,56,53,55,0.1380310356616974,956.9045679775176,0.5874761862856642,0.9179471300455717,train
Micro,54,78,53,77,0.056138258427381516,3307.7278177528206,0.5883688476363411,0.9351356772598979,train
Micro,55,31,54,30,0.13756604492664337,998.8981865066312,0.4059393827658857,0.9508943188429012,train
Micro,55,32,54,31,0.06130411848425865,1033.4126463419993,0.6384473772839875,0.9601719152663335,train
Micro,55,33,54,32,0.06124510616064072,1243.6840138450054,0.637832790114231,0.9507487762449035,train
Micro,55,34,54,33,0.05842723697423935,1459.7897161784608,0.6084862750675509,0.9558872556009379,train
Micro,55,53,54,52,0.13889263570308685,896.3303897138748,0.5642446869343585,0.9267870688981773,train
Micro,55,54,54,53,0.20081128180027008,446.74872696946056,0.6010768542261912,0.9430653782351451,train
Micro,55,56,54,55,0.2039741575717926,510.31272305676555,0.6384855628133888,0.9365368711044243,train
Micro,55,57,54,56,0.13777947425842285,983.0552515288515,0.48285358428012765,0.959288174440215,train
Micro,56,32,55,31,0.1371743530035019,1071.1017184413909,0.5699702099516426,0.9413706964376661,train
Micro,56,33,55,32,0.19318847358226776,1069.2842872942008,0.5923053810050756,0.929352054561698,train
Micro,56,34,55,33,0.058475248515605927,1128.1597551904213,0.6186209206443349,0.9189693483529304,train
Micro,56,54,55,53,0.1387517899274826,956.9045679775176,0.5874761862856642,0.9179471300455717,train
Micro,56,55,55,54,0.20366673171520233,510.31272305676555,0.6384855628133888,0.9365368711044243,train
Micro,56,57,55,56,0.21219950914382935,475.1261470013367,0.7261574753243323,0.9432643532815412,train
Micro,56,58,55,57,0.056543901562690735,10459.922313688474,0.5981887999666116,0.9112167505236721,train
Micro,57,32,56,31,0.13575129210948944,1245.7934114146356,0.4780254907402954,0.9631824329232358,train
Micro,57,33,56,32,0.13883179426193237,1047.618633573945,0.5208106787570995,0.9534677108404535,train
Micro,57,34,56,33,0.1407461017370224,905.6076252911558,0.5205061057693968,0.9434785892325741,train
Micro,57,36,56,35,0.05938884988427162,11215.301515131796,0.6354757332076941,0.9605660004766741,train
Micro,57,55,56,54,0.13973335921764374,983.0552515288515,0.48285358428012765,0.959288174440215,train
Micro,57,56,56,55,0.2128010392189026,475.1261470013367,0.7261574753243323,0.9432643532815412,train
Micro,57,58,56,57,0.05802362039685249,10934.192562390079,0.6208675179644532,0.9514402686385824,train
Micro,57,59,56,58,0.060502905398607254,10458.480795689038,0.6473964505594955,0.9658646155461993,train
Micro,57,80,56,79,0.05422106385231018,11219.288808539824,0.580179174690296,0.9567442015389998,train
Micro,58,34,57,33,0.05796582251787186,11156.513716496069,0.6098641766762064,0.9516707846752028,train
Micro,58,35,57,34,0.060383252799510956,11683.817690919223,0.6352981864317706,0.9392047812675602,train
Micro,58,36,57,35,0.13938046991825104,1002.8610480825182,0.6096597547035695,0.9446100430923762,train
Micro,58,37,57,36,0.13938094675540924,1002.8248425217226,0.5142866669537662,0.9197121043124887,train
Micro,58,38,57,37,0.1362951695919037,1207.94244428602,0.5192937448670497,0.9417958259416209,train
Micro,58,57,57,56,0.059011656790971756,10934.192562390079,0.6208675179644532,0.9514402686385824,train
Micro,58,59,57,58,0.20921455323696136,475.721033728124,0.6772028148267828,0.9433893781800516,train
Micro,58,60,57,59,0.19836820662021637,949.812539385663,0.613097324948276,0.9392313542065555,train
Micro,59,36,58,35,0.06290864199399948,1210.303171129049,0.6879495215511697,0.9593847998375187,train
